fat_tree,nb_roots,nb_proc,size,rank,communication_time,computation_time
"2;24,48;1,13;1,1",13,144,6600,76,1.35204492,15.08267739
"2;24,48;1,13;1,1",13,144,6600,77,1.3517876,15.08292015
"2;24,48;1,13;1,1",13,144,6600,78,1.35195076,15.0827736
"2;24,48;1,13;1,1",13,144,6600,79,1.34814035,15.08327879
"2;24,48;1,13;1,1",13,144,6600,80,1.34086269,15.0825226
"2;24,48;1,13;1,1",13,144,6600,81,1.35367997,15.08267914
"2;24,48;1,13;1,1",13,144,6600,82,1.35169181,15.08293237
"2;24,48;1,13;1,1",13,144,6600,83,1.37447581,15.08273812
"2;24,48;1,13;1,1",13,144,6600,84,1.34744124,15.08271617
"2;24,48;1,13;1,1",13,144,6600,85,1.34939727,15.08306431
"2;24,48;1,13;1,1",13,144,6600,86,1.33888344,15.08322304
"2;24,48;1,13;1,1",13,144,6600,87,1.33913437,15.08297301
"2;24,48;1,13;1,1",13,144,6600,88,1.33936929,15.08284697
"2;24,48;1,13;1,1",13,144,6600,89,1.33936008,15.08273641
"2;24,48;1,13;1,1",13,144,6600,90,1.33907378,15.08312522
"2;24,48;1,13;1,1",13,144,6600,91,1.32798192,15.08267035
"2;24,48;1,13;1,1",13,144,6600,92,1.32787669,15.08277371
"2;24,48;1,13;1,1",13,144,6600,93,1.32774005,15.08290154
"2;24,48;1,13;1,1",13,144,6600,94,1.33046517,15.08326218
"2;24,48;1,13;1,1",13,144,6600,95,1.35033427,15.08281973
"2;24,48;1,13;1,1",13,144,6600,96,1.34715716,15.08301546
"2;24,48;1,13;1,1",13,144,6600,97,1.34975582,15.08265032
"2;24,48;1,13;1,1",13,144,6600,98,1.33949426,15.08261093
"2;24,48;1,13;1,1",13,144,6600,99,1.3395834,15.08253473
"2;24,48;1,13;1,1",13,144,6600,100,1.33946709,15.08274496
"2;24,48;1,13;1,1",13,144,6600,101,1.33992616,15.08218568
"2;24,48;1,13;1,1",13,144,6600,102,1.33933376,15.082839
"2;24,48;1,13;1,1",13,144,6600,103,1.32719987,15.08345349
"2;24,48;1,13;1,1",13,144,6600,104,1.32666415,15.08398676
"2;24,48;1,13;1,1",13,144,6600,105,1.32708182,15.08362314
"2;24,48;1,13;1,1",13,144,6600,106,1.33068158,15.08296413
"2;24,48;1,13;1,1",13,144,6600,107,1.34958729,15.0835711
"2;24,48;1,13;1,1",13,144,6600,108,1.34735476,15.08279098
"2;24,48;1,13;1,1",13,144,6600,109,1.34949902,15.08299346
"2;24,48;1,13;1,1",13,144,6600,110,1.33961212,15.08249348
"2;24,48;1,13;1,1",13,144,6600,111,1.33985403,15.08224945
"2;24,48;1,13;1,1",13,144,6600,112,1.35151447,15.08210546
"2;24,48;1,13;1,1",13,144,6600,113,1.33976233,15.08233546
"2;24,48;1,13;1,1",13,144,6600,114,1.33943573,15.08268392
"2;24,48;1,13;1,1",13,144,6600,115,1.32808938,15.08257317
"2;24,48;1,13;1,1",13,144,6600,116,1.32868054,15.08197342
"2;24,48;1,13;1,1",13,144,6600,117,1.32403714,15.08661607
"2;24,48;1,13;1,1",13,144,6600,118,1.32622933,15.08444085
"2;24,48;1,13;1,1",13,144,6600,119,1.35002586,15.08311164
"2;24,48;1,13;1,1",13,144,6600,120,1.34764449,15.08250805
"2;24,48;1,13;1,1",13,144,6600,121,1.34978428,15.08265209
"2;24,48;1,13;1,1",13,144,6600,122,1.33941816,15.0826823
"2;24,48;1,13;1,1",13,144,6600,123,1.33988346,15.0822496
"2;24,48;1,13;1,1",13,144,6600,124,1.35144186,15.08217807
"2;24,48;1,13;1,1",13,144,6600,125,1.33891063,15.08319327
"2;24,48;1,13;1,1",13,144,6600,126,1.33952916,15.08264005
"2;24,48;1,13;1,1",13,144,6600,127,1.32786357,15.08286447
"2;24,48;1,13;1,1",13,144,6600,128,1.32578039,15.08486175
"2;24,48;1,13;1,1",13,144,6600,129,1.32788222,15.08275953
